"date","station","location","typ","taxa","abundance","bb"
"2021-04-08","JB-2",50,"sav","Thalassia testudinum","<1%",0
"2021-04-08","JB-2",50,"sav","Halodule wrightii","<1%",0
"2021-04-08","JB-2",50,"sav","Syringodium filiforme","76-100%",5
"2021-04-08","JB-2",50,"sav","Ruppia maritima","<1%",0
"2021-04-08","JB-2",50,"sav","Halophila engelmannii","<1%",0
"2021-04-08","JB-2",50,"sav","Halophila decipiens","<1%",0
"2021-04-08","JB-6",0,"mcr","Red","26-50%",3
"2021-04-08","JB-6",0,"mcr","Green","<1%",0
"2021-04-08","JB-6",0,"mcr","Brown","<1%",0
"2021-04-08","JB-6",0,"mcr","Cyanobacteria","<1%",0
"2021-04-08","JB-6",0,"sav","Thalassia testudinum","6-25%",2
"2021-04-08","JB-6",0,"sav","Halodule wrightii","<1%",0
"2021-04-08","JB-6",0,"sav","Syringodium filiforme","<1%",0
"2021-04-08","JB-6",0,"sav","Ruppia maritima","<1%",0
"2021-04-08","JB-6",0,"sav","Halophila engelmannii","<1%",0
"2021-04-08","JB-6",0,"sav","Halophila decipiens","<1%",0
"2021-04-08","JB-6",10,"mcr","Red","1-5%",1
"2021-04-08","JB-6",10,"mcr","Green","<1%",0
"2021-04-08","JB-6",10,"mcr","Brown","<1%",0
"2021-04-08","JB-6",10,"mcr","Cyanobacteria","<1%",0
"2021-04-08","JB-6",10,"sav","Thalassia testudinum","1-5%",1
"2021-04-08","JB-6",10,"sav","Halodule wrightii","<1%",0
"2021-04-08","JB-6",10,"sav","Syringodium filiforme","<1%",0
"2021-04-08","JB-6",10,"sav","Ruppia maritima","<1%",0
"2021-04-08","JB-6",10,"sav","Halophila engelmannii","<1%",0
"2021-04-08","JB-6",10,"sav","Halophila decipiens","<1%",0
"2021-04-08","JB-6",20,"mcr","Red","26-50%",3
"2021-04-08","JB-6",20,"mcr","Green","<1%",0
"2021-04-08","JB-6",20,"mcr","Brown","<1%",0
"2021-04-08","JB-6",20,"mcr","Cyanobacteria","<1%",0
"2021-04-08","JB-6",20,"sav","Thalassia testudinum","6-25%",2
"2021-04-08","JB-6",20,"sav","Halodule wrightii","1-5%",1
"2021-04-08","JB-6",20,"sav","Syringodium filiforme","<1%",0
"2021-04-08","JB-6",20,"sav","Ruppia maritima","<1%",0
"2021-04-08","JB-6",20,"sav","Halophila engelmannii","<1%",0
"2021-04-08","JB-6",20,"sav","Halophila decipiens","<1%",0
"2021-04-08","JB-6",30,"mcr","Red","1-5%",1
"2021-04-08","JB-6",30,"mcr","Green","<1%",0
"2021-04-08","JB-6",30,"mcr","Brown","<1%",0
"2021-04-08","JB-6",30,"mcr","Cyanobacteria","<1%",0
"2021-04-08","JB-6",30,"sav","Thalassia testudinum","1-5%",1
"2021-04-08","JB-6",30,"sav","Halodule wrightii","6-25%",2
"2021-04-08","JB-6",30,"sav","Syringodium filiforme","<1%",0
"2021-04-08","JB-6",30,"sav","Ruppia maritima","<1%",0
"2021-04-08","JB-6",30,"sav","Halophila engelmannii","<1%",0
"2021-04-08","JB-6",30,"sav","Halophila decipiens","<1%",0
"2021-04-08","JB-6",40,"mcr","Red","1-5%",1
"2021-04-08","JB-6",40,"mcr","Green","<1%",0
"2021-04-08","JB-6",40,"mcr","Brown","<1%",0
"2021-04-08","JB-6",40,"mcr","Cyanobacteria","<1%",0
"2021-04-08","JB-6",40,"sav","Thalassia testudinum","6-25%",2
"2021-04-08","JB-6",40,"sav","Halodule wrightii","<1%",0
"2021-04-08","JB-6",40,"sav","Syringodium filiforme","<1%",0
"2021-04-08","JB-6",40,"sav","Ruppia maritima","<1%",0
"2021-04-08","JB-6",40,"sav","Halophila engelmannii","<1%",0
"2021-04-08","JB-6",40,"sav","Halophila decipiens","<1%",0
"2021-04-08","JB-6",50,"mcr","Red","6-25%",2
"2021-04-08","JB-6",50,"mcr","Green","<1%",0
"2021-04-08","JB-6",50,"mcr","Brown","<1%",0
"2021-04-08","JB-6",50,"mcr","Cyanobacteria","<1%",0
"2021-04-08","JB-6",50,"sav","Thalassia testudinum","6-25%",2
"2021-04-08","JB-6",50,"sav","Halodule wrightii","<1%",0
"2021-04-08","JB-6",50,"sav","Syringodium filiforme","<1%",0
"2021-04-08","JB-6",50,"sav","Ruppia maritima","<1%",0
"2021-04-08","JB-6",50,"sav","Halophila engelmannii","<1%",0
"2021-04-08","JB-6",50,"sav","Halophila decipiens","<1%",0
"2021-04-08","S4T1a",150,"mcr","Red","<1%",0
"2021-04-08","S4T1a",150,"mcr","Green","<1%",0
"2021-04-08","S4T1a",150,"mcr","Brown","<1%",0
"2021-04-08","S4T1a",150,"mcr","Cyanobacteria","<1%",0
"2021-04-08","S4T1a",150,"sav","Thalassia testudinum","<1%",0
"2021-04-08","S4T1a",150,"sav","Halodule wrightii","<1%",0
"2021-04-08","S4T1a",150,"sav","Syringodium filiforme","<1%",0
"2021-04-08","S4T1a",150,"sav","Ruppia maritima","<1%",0
"2021-04-08","S4T1a",150,"sav","Halophila engelmannii","<1%",0
"2021-04-08","S4T1a",150,"sav","Halophila decipiens","<1%",0
"2021-04-08","S4T1a",175,"mcr","Red","<1%",0
"2021-04-08","S4T1a",175,"mcr","Green","<1%",0
"2021-04-08","S4T1a",175,"mcr","Brown","<1%",0
"2021-04-08","S4T1a",175,"mcr","Cyanobacteria","<1%",0
"2021-04-08","S4T1a",175,"sav","Thalassia testudinum","<1%",0
"2021-04-08","S4T1a",175,"sav","Halodule wrightii","<1%",0
"2021-04-08","S4T1a",175,"sav","Syringodium filiforme","<1%",0
"2021-04-08","S4T1a",175,"sav","Ruppia maritima","<1%",0
"2021-04-08","S4T1a",175,"sav","Halophila engelmannii","<1%",0
"2021-04-08","S4T1a",175,"sav","Halophila decipiens","<1%",0
"2021-04-08","S4T1a",200,"mcr","Red","<1%",0
"2021-04-08","S4T1a",200,"mcr","Green","<1%",0
"2021-04-08","S4T1a",200,"mcr","Brown","<1%",0
"2021-04-08","S4T1a",200,"mcr","Cyanobacteria","<1%",0
"2021-04-08","S4T1a",200,"sav","Thalassia testudinum","6-25%",2
"2021-04-08","S4T1a",200,"sav","Halodule wrightii","<1%",0
"2021-04-08","S4T1a",200,"sav","Syringodium filiforme","<1%",0
"2021-04-08","S4T1a",200,"sav","Ruppia maritima","<1%",0
"2021-04-08","S4T1a",200,"sav","Halophila engelmannii","<1%",0
"2021-04-08","S4T1a",200,"sav","Halophila decipiens","<1%",0
"2021-04-08","S4T2a",0,"mcr","Red","<1%",0
"2021-04-08","S4T2a",0,"mcr","Green","76-100%",5
"2021-04-08","S4T2a",0,"mcr","Brown","<1%",0
"2021-04-08","S4T2a",0,"mcr","Cyanobacteria","<1%",0
"2021-04-08","S4T2a",0,"sav","Thalassia testudinum","<1%",0
"2021-04-08","S4T2a",0,"sav","Halodule wrightii","<1%",0
"2021-04-08","S4T2a",0,"sav","Syringodium filiforme","<1%",0
"2021-04-08","S4T2a",0,"sav","Ruppia maritima","<1%",0
"2021-04-08","S4T2a",0,"sav","Halophila engelmannii","<1%",0
"2021-04-08","S4T2a",0,"sav","Halophila decipiens","<1%",0
"2021-04-08","S4T2a",25,"mcr","Red","76-100%",5
"2021-04-08","S4T2a",25,"mcr","Green","1-5%",1
"2021-04-08","S4T2a",25,"mcr","Brown","<1%",0
"2021-04-08","S4T2a",25,"mcr","Cyanobacteria","<1%",0
"2021-04-08","S4T2a",25,"sav","Thalassia testudinum","6-25%",2
"2021-04-08","S4T2a",25,"sav","Halodule wrightii","<1%",0
"2021-04-08","S4T2a",25,"sav","Syringodium filiforme","<1%",0
"2021-04-08","S4T2a",25,"sav","Ruppia maritima","<1%",0
"2021-04-08","S4T2a",25,"sav","Halophila engelmannii","<1%",0
"2021-04-08","S4T2a",25,"sav","Halophila decipiens","<1%",0
"2021-04-08","S4T2a",50,"mcr","Red","<1%",0
"2021-04-08","S4T2a",50,"mcr","Green","<1%",0
"2021-04-08","S4T2a",50,"mcr","Brown","<1%",0
"2021-04-08","S4T2a",50,"mcr","Cyanobacteria","<1%",0
"2021-04-08","S4T2a",50,"sav","Thalassia testudinum","<1%",0
"2021-04-08","S4T2a",50,"sav","Halodule wrightii","<1%",0
"2021-04-08","S4T2a",50,"sav","Syringodium filiforme","<1%",0
"2021-04-08","S4T2a",50,"sav","Ruppia maritima","<1%",0
"2021-04-08","S4T2a",50,"sav","Halophila engelmannii","<1%",0
"2021-04-08","S4T2a",50,"sav","Halophila decipiens","<1%",0
"2021-04-08","S4T2b",100,"mcr","Red","6-25%",2
"2021-04-08","S4T2b",100,"mcr","Green","<1%",0
"2021-04-08","S4T2b",100,"mcr","Brown","<1%",0
"2021-04-08","S4T2b",100,"mcr","Cyanobacteria","<1%",0
"2021-04-08","S4T2b",100,"sav","Thalassia testudinum","76-100%",5
"2021-04-08","S4T2b",100,"sav","Halodule wrightii","<1%",0
"2021-04-08","S4T2b",100,"sav","Syringodium filiforme","<1%",0
"2021-04-08","S4T2b",100,"sav","Ruppia maritima","<1%",0
"2021-04-08","S4T2b",100,"sav","Halophila engelmannii","<1%",0
"2021-04-08","S4T2b",100,"sav","Halophila decipiens","<1%",0
"2021-04-08","S4T2b",125,"mcr","Red","1-5%",1
"2021-04-08","S4T2b",125,"mcr","Green","<1%",0
"2021-04-08","S4T2b",125,"mcr","Brown","<1%",0
"2021-04-08","S4T2b",125,"mcr","Cyanobacteria","<1%",0
"2021-04-08","S4T2b",125,"sav","Thalassia testudinum","76-100%",5
"2021-04-08","S4T2b",125,"sav","Halodule wrightii","<1%",0
"2021-04-08","S4T2b",125,"sav","Syringodium filiforme","<1%",0
"2021-04-08","S4T2b",125,"sav","Ruppia maritima","<1%",0
"2021-04-08","S4T2b",125,"sav","Halophila engelmannii","<1%",0
"2021-04-08","S4T2b",125,"sav","Halophila decipiens","<1%",0
"2021-04-08","S4T2b",150,"mcr","Red","<1%",0
"2021-04-08","S4T2b",150,"mcr","Green","<1%",0
"2021-04-08","S4T2b",150,"mcr","Brown","<1%",0
"2021-04-08","S4T2b",150,"mcr","Cyanobacteria","<1%",0
"2021-04-08","S4T2b",150,"sav","Thalassia testudinum","<1%",0
"2021-04-08","S4T2b",150,"sav","Halodule wrightii","1-5%",1
"2021-04-08","S4T2b",150,"sav","Syringodium filiforme","<1%",0
"2021-04-08","S4T2b",150,"sav","Ruppia maritima","<1%",0
"2021-04-08","S4T2b",150,"sav","Halophila engelmannii","<1%",0
"2021-04-08","S4T2b",150,"sav","Halophila decipiens","<1%",0
"2021-04-08","S4T3a",0,"mcr","Red","<1%",0
"2021-04-08","S4T3a",0,"mcr","Green","<1%",0
"2021-04-08","S4T3a",0,"mcr","Brown","<1%",0
"2021-04-08","S4T3a",0,"mcr","Cyanobacteria","<1%",0
"2021-04-08","S4T3a",0,"sav","Thalassia testudinum","<1%",0
"2021-04-08","S4T3a",0,"sav","Halodule wrightii","<1%",0
"2021-04-08","S4T3a",0,"sav","Syringodium filiforme","<1%",0
"2021-04-08","S4T3a",0,"sav","Ruppia maritima","1-5%",1
"2021-04-08","S4T3a",0,"sav","Halophila engelmannii","<1%",0
"2021-04-08","S4T3a",0,"sav","Halophila decipiens","<1%",0
"2021-04-08","S4T3a",25,"mcr","Red","<1%",0
"2021-04-08","S4T3a",25,"mcr","Green","<1%",0
"2021-04-08","S4T3a",25,"mcr","Brown","<1%",0
"2021-04-08","S4T3a",25,"mcr","Cyanobacteria","<1%",0
"2021-04-08","S4T3a",25,"sav","Thalassia testudinum","76-100%",5
"2021-04-08","S4T3a",25,"sav","Halodule wrightii","<1%",0
"2021-04-08","S4T3a",25,"sav","Syringodium filiforme","<1%",0
"2021-04-08","S4T3a",25,"sav","Ruppia maritima","<1%",0
"2021-04-08","S4T3a",25,"sav","Halophila engelmannii","<1%",0
"2021-04-08","S4T3a",25,"sav","Halophila decipiens","<1%",0
"2021-04-08","S4T3a",50,"mcr","Red","<1%",0
"2021-04-08","S4T3a",50,"mcr","Green","<1%",0
"2021-04-08","S4T3a",50,"mcr","Brown","<1%",0
"2021-04-08","S4T3a",50,"mcr","Cyanobacteria","<1%",0
"2021-04-08","S4T3a",50,"sav","Thalassia testudinum","51-75%",4
"2021-04-08","S4T3a",50,"sav","Halodule wrightii","<1%",0
"2021-04-08","S4T3a",50,"sav","Syringodium filiforme","<1%",0
"2021-04-08","S4T3a",50,"sav","Ruppia maritima","<1%",0
"2021-04-08","S4T3a",50,"sav","Halophila engelmannii","<1%",0
"2021-04-08","S4T3a",50,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH1",0,"mcr","Red","26-50%",3
"2021-04-08","SBH1",0,"mcr","Green","<1%",0
"2021-04-08","SBH1",0,"mcr","Brown","<1%",0
"2021-04-08","SBH1",0,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH1",0,"sav","Thalassia testudinum","26-50%",3
"2021-04-08","SBH1",0,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH1",0,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH1",0,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH1",0,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH1",0,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH1",10,"mcr","Red","6-25%",2
"2021-04-08","SBH1",10,"mcr","Green","<1%",0
"2021-04-08","SBH1",10,"mcr","Brown","<1%",0
"2021-04-08","SBH1",10,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH1",10,"sav","Thalassia testudinum","6-25%",2
"2021-04-08","SBH1",10,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH1",10,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH1",10,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH1",10,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH1",10,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH1",20,"mcr","Red","76-100%",5
"2021-04-08","SBH1",20,"mcr","Green","<1%",0
"2021-04-08","SBH1",20,"mcr","Brown","<1%",0
"2021-04-08","SBH1",20,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH1",20,"sav","Thalassia testudinum","26-50%",3
"2021-04-08","SBH1",20,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH1",20,"sav","Syringodium filiforme","6-25%",2
"2021-04-08","SBH1",20,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH1",20,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH1",20,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH1",30,"mcr","Red","76-100%",5
"2021-04-08","SBH1",30,"mcr","Green","<1%",0
"2021-04-08","SBH1",30,"mcr","Brown","<1%",0
"2021-04-08","SBH1",30,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH1",30,"sav","Thalassia testudinum","6-25%",2
"2021-04-08","SBH1",30,"sav","Halodule wrightii","6-25%",2
"2021-04-08","SBH1",30,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH1",30,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH1",30,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH1",30,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH1",40,"mcr","Red","76-100%",5
"2021-04-08","SBH1",40,"mcr","Green","<1%",0
"2021-04-08","SBH1",40,"mcr","Brown","<1%",0
"2021-04-08","SBH1",40,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH1",40,"sav","Thalassia testudinum","26-50%",3
"2021-04-08","SBH1",40,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH1",40,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH1",40,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH1",40,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH1",40,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH1",50,"mcr","Red","76-100%",5
"2021-04-08","SBH1",50,"mcr","Green","<1%",0
"2021-04-08","SBH1",50,"mcr","Brown","<1%",0
"2021-04-08","SBH1",50,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH1",50,"sav","Thalassia testudinum","26-50%",3
"2021-04-08","SBH1",50,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH1",50,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH1",50,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH1",50,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH1",50,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH2",0,"mcr","Red","6-25%",2
"2021-04-08","SBH2",0,"mcr","Green","<1%",0
"2021-04-08","SBH2",0,"mcr","Brown","<1%",0
"2021-04-08","SBH2",0,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH2",0,"sav","Thalassia testudinum","6-25%",2
"2021-04-08","SBH2",0,"sav","Halodule wrightii","26-50%",3
"2021-04-08","SBH2",0,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH2",0,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH2",0,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH2",0,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH2",10,"mcr","Red","26-50%",3
"2021-04-08","SBH2",10,"mcr","Green","<1%",0
"2021-04-08","SBH2",10,"mcr","Brown","<1%",0
"2021-04-08","SBH2",10,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH2",10,"sav","Thalassia testudinum","26-50%",3
"2021-04-08","SBH2",10,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH2",10,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH2",10,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH2",10,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH2",10,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH2",20,"mcr","Red","76-100%",5
"2021-04-08","SBH2",20,"mcr","Green","<1%",0
"2021-04-08","SBH2",20,"mcr","Brown","<1%",0
"2021-04-08","SBH2",20,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH2",20,"sav","Thalassia testudinum","26-50%",3
"2021-04-08","SBH2",20,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH2",20,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH2",20,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH2",20,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH2",20,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH2",30,"mcr","Red","<1%",0
"2021-04-08","SBH2",30,"mcr","Green","<1%",0
"2021-04-08","SBH2",30,"mcr","Brown","<1%",0
"2021-04-08","SBH2",30,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH2",30,"sav","Thalassia testudinum","<1%",0
"2021-04-08","SBH2",30,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH2",30,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH2",30,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH2",30,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH2",30,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH2",40,"mcr","Red","76-100%",5
"2021-04-08","SBH2",40,"mcr","Green","<1%",0
"2021-04-08","SBH2",40,"mcr","Brown","<1%",0
"2021-04-08","SBH2",40,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH2",40,"sav","Thalassia testudinum","<1%",0
"2021-04-08","SBH2",40,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH2",40,"sav","Syringodium filiforme","26-50%",3
"2021-04-08","SBH2",40,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH2",40,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH2",40,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH2",50,"mcr","Red","76-100%",5
"2021-04-08","SBH2",50,"mcr","Green","<1%",0
"2021-04-08","SBH2",50,"mcr","Brown","<1%",0
"2021-04-08","SBH2",50,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH2",50,"sav","Thalassia testudinum","<1%",0
"2021-04-08","SBH2",50,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH2",50,"sav","Syringodium filiforme","26-50%",3
"2021-04-08","SBH2",50,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH2",50,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH2",50,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH3",0,"mcr","Red","26-50%",3
"2021-04-08","SBH3",0,"mcr","Green","<1%",0
"2021-04-08","SBH3",0,"mcr","Brown","<1%",0
"2021-04-08","SBH3",0,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH3",0,"sav","Thalassia testudinum","76-100%",5
"2021-04-08","SBH3",0,"sav","Halodule wrightii","51-75%",4
"2021-04-08","SBH3",0,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH3",0,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH3",0,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH3",0,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH3",10,"mcr","Red","76-100%",5
"2021-04-08","SBH3",10,"mcr","Green","<1%",0
"2021-04-08","SBH3",10,"mcr","Brown","<1%",0
"2021-04-08","SBH3",10,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH3",10,"sav","Thalassia testudinum","51-75%",4
"2021-04-08","SBH3",10,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH3",10,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH3",10,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH3",10,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH3",10,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH3",20,"mcr","Red","51-75%",4
"2021-04-08","SBH3",20,"mcr","Green","<1%",0
"2021-04-08","SBH3",20,"mcr","Brown","<1%",0
"2021-04-08","SBH3",20,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH3",20,"sav","Thalassia testudinum","51-75%",4
"2021-04-08","SBH3",20,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH3",20,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH3",20,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH3",20,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH3",20,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH3",30,"mcr","Red","51-75%",4
"2021-04-08","SBH3",30,"mcr","Green","<1%",0
"2021-04-08","SBH3",30,"mcr","Brown","<1%",0
"2021-04-08","SBH3",30,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH3",30,"sav","Thalassia testudinum","76-100%",5
"2021-04-08","SBH3",30,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH3",30,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH3",30,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH3",30,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH3",30,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH3",40,"mcr","Red","76-100%",5
"2021-04-08","SBH3",40,"mcr","Green","<1%",0
"2021-04-08","SBH3",40,"mcr","Brown","<1%",0
"2021-04-08","SBH3",40,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH3",40,"sav","Thalassia testudinum","76-100%",5
"2021-04-08","SBH3",40,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH3",40,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH3",40,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH3",40,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH3",40,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH3",50,"mcr","Red","6-25%",2
"2021-04-08","SBH3",50,"mcr","Green","<1%",0
"2021-04-08","SBH3",50,"mcr","Brown","<1%",0
"2021-04-08","SBH3",50,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH3",50,"sav","Thalassia testudinum","76-100%",5
"2021-04-08","SBH3",50,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH3",50,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH3",50,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH3",50,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH3",50,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH4",0,"mcr","Red","26-50%",3
"2021-04-08","SBH4",0,"mcr","Green","<1%",0
"2021-04-08","SBH4",0,"mcr","Brown","<1%",0
"2021-04-08","SBH4",0,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH4",0,"sav","Thalassia testudinum","51-75%",4
"2021-04-08","SBH4",0,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH4",0,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH4",0,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH4",0,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH4",0,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH4",10,"mcr","Red","51-75%",4
"2021-04-08","SBH4",10,"mcr","Green","<1%",0
"2021-04-08","SBH4",10,"mcr","Brown","<1%",0
"2021-04-08","SBH4",10,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH4",10,"sav","Thalassia testudinum","76-100%",5
"2021-04-08","SBH4",10,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH4",10,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH4",10,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH4",10,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH4",10,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH4",20,"mcr","Red","26-50%",3
"2021-04-08","SBH4",20,"mcr","Green","<1%",0
"2021-04-08","SBH4",20,"mcr","Brown","<1%",0
"2021-04-08","SBH4",20,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH4",20,"sav","Thalassia testudinum","51-75%",4
"2021-04-08","SBH4",20,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH4",20,"sav","Syringodium filiforme","<1%",0
"2021-04-08","SBH4",20,"sav","Ruppia maritima","<1%",0
"2021-04-08","SBH4",20,"sav","Halophila engelmannii","<1%",0
"2021-04-08","SBH4",20,"sav","Halophila decipiens","<1%",0
"2021-04-08","SBH4",30,"mcr","Red","76-100%",5
"2021-04-08","SBH4",30,"mcr","Green","<1%",0
"2021-04-08","SBH4",30,"mcr","Brown","<1%",0
"2021-04-08","SBH4",30,"mcr","Cyanobacteria","<1%",0
"2021-04-08","SBH4",30,"sav","Thalassia testudinum","51-75%",4
"2021-04-08","SBH4",30,"sav","Halodule wrightii","<1%",0
"2021-04-08","SBH4",30,"sav","Syringodium filiforme","<1%",0
